,id,app_name,genres,tags,specs,combined_features
366,404270,all my gods,adventure,casual,singleplayer,adventure casual singleplayer
367,361060,dlcthe rainy port keelungradio dramaonly audio no subtitles,adventure,adventure,singleplayer,adventure adventure singleplayer
368,470190,call of duty black ops iiicode valor calling cards,action,action,singleplayer,action action singleplayer
369,210015,resident evil operation raccoon citypower weapons pack,action,action,singleplayer,action action singleplayer
370,605327,the legend of heroes trails of cold steelmilliums casuals,rpg,rpg,singleplayer,rpg rpg singleplayer
371,271463,rocksmith 2014 a day to remember song pack,casual,casual,singleplayer,casual casual singleplayer
372,385950,infection humanitys last gasp,casual,strategy,singleplayer,casual strategy singleplayer
373,308380,airship dragoon,indie,strategy,singleplayer,indie strategy singleplayer
374,335830,distant star revenant fleet,action,indie,singleplayer,action indie singleplayer
375,698480,hippo sports,casual,casual,singleplayer,casual casual singleplayer
376,312060,final fantasy xiv online free trial,massively multiplayer,massively multiplayer,singleplayer,massively multiplayer massively multiplayer singleplayer
377,751590,dinosaurs a prehistoric adventure,action,free to play,singleplayer,action free to play singleplayer
378,682581,wild busterdeluxe dlc,action,action,online multiplayer,action action online multiplayer
379,603840,randall,action,action,singleplayer,action action singleplayer
380,627420,sorgina a tale of witches,adventure,indie,singleplayer,adventure indie singleplayer
381,318480,burnstar,action,action,singleplayer,action action singleplayer
382,261403,episode 14iron john,casual,indie,singleplayer,casual indie singleplayer
383,509741,rocksmith 2014 edition remastered tonicif you could only see,casual,casual,singleplayer,casual casual singleplayer
384,18420,crazy machines,casual,casual,singleplayer,casual casual singleplayer
385,363440,mega man legacy collection ロックマン クラシックス コレクション,action,action,singleplayer,action action singleplayer
386,436990,kimsoundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
387,370460,arcana heart 3 love max,action,anime,singleplayer,action anime singleplayer
388,489847,football manager touch 2017no loan restrictions,simulation,simulation,singleplayer,simulation simulation singleplayer
389,416160,heresy,indie,early access,singleplayer,indie early access singleplayer
390,492392,affairs of the court choice of romancedeath to the princess,adventure,adventure,singleplayer,adventure adventure singleplayer
391,543790,mars industries,casual,casual,singleplayer,casual casual singleplayer
392,384550,painters guild,casual,simulation,singleplayer,casual simulation singleplayer
393,274170,hotline miami 2 wrong number,action,great soundtrack,singleplayer,action great soundtrack singleplayer
394,365200,loud on planet x,action,indie,singleplayer,action indie singleplayer
395,97363,magic 2013 born of flame foil conversion,strategy,strategy,singleplayer,strategy strategy singleplayer
396,336930,redux dark matters,action,action,singleplayer,action action singleplayer
397,658275,warriors allstars marie rosethemed costume for plachta,action,action,singleplayer,action action singleplayer
398,289025,grid autosportdrag pack,none,none,downloadable content,none none downloadable content
399,421310,empire state,none,movie,captions available,none movie captions available
400,707410,marvelous designer 7 for steam,animation amp modeling,designillustration,none,animation amp modeling designillustration none
401,586270,stickman destruction,action,action,singleplayer,action action singleplayer
402,331210,bolt riley a reggae adventure,adventure,early access,singleplayer,adventure early access singleplayer
403,492982,rocksmith 2014 dream theaterpull me under,casual,casual,singleplayer,casual casual singleplayer
404,216417,hitman absolution high tech disguise,action,action,singleplayer,action action singleplayer
405,227800,retrovirus,action,action,singleplayer,action action singleplayer
406,285670,galactic command echo squad se,action,action,singleplayer,action action singleplayer
407,537820,fourchords guitar karaoke5 seconds of summer song pack,casual,indie,singleplayer,casual indie singleplayer
408,534320,4team,action,casual,singleplayer,action casual singleplayer
409,646630,aaron karo the rest is history,none,comedy,captions available,none comedy captions available
410,393970,burning man beyond black rock,none,documentary,none,none documentary none
411,216436,gotham city impostors free to play gadget packstarter,action,action,multiplayer,action action multiplayer
412,336870,kamui original soundtrack,action,action,singleplayer,action action singleplayer
413,688980,duel of summonerscollectors pack,adventure,strategy,singleplayer,adventure strategy singleplayer
414,437930,music packmusic for code ep,indie,strategy,singleplayer,indie strategy singleplayer
415,686110,robot heroes,action,action,singleplayer,action action singleplayer
416,335510,gauntletlilith the necromancer pack,action,action,singleplayer,action action singleplayer
417,695220,mind blown,none,movie,captions available,none movie captions available
418,719220,romans from mars,action,action,singleplayer,action action singleplayer
419,419947,ggxrd extra color palettesaxl low,action,action,singleplayer,action action singleplayer
420,97381,duels 2013 aura servants foil conversion,strategy,strategy,singleplayer,strategy strategy singleplayer
421,651520,castle defender,casual,strategy,singleplayer,casual strategy singleplayer
422,451680,c14 dating wallpapers and official soundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
423,365170,ogrest,none,movie,steam trading cards,none movie steam trading cards
424,413330,celestian tales old northoriginal soundtrack,indie,rpg,singleplayer,indie rpg singleplayer
425,210072,street fighter x tekken street fightertekken shared assist gem pack 1,action,action,singleplayer,action action singleplayer
426,243950,divinity dragon commander,action,strategy,singleplayer,action strategy singleplayer
427,216468,gotham city impostors free to play ultimate impostor kit,action,action,multiplayer,action action multiplayer
428,42925,the kings crusade new allies,strategy,strategy,singleplayer,strategy strategy singleplayer
429,47400,stronghold 3 gold,simulation,strategy,singleplayer,simulation strategy singleplayer
430,417410,northern tale,adventure,casual,singleplayer,adventure casual singleplayer
431,331390,winged sakura mindys arc,indie,strategy,singleplayer,indie strategy singleplayer
432,598860,magix video pro x8 steam edition,video production,video production,none,video production video production none
433,702960,fsx steam edition ultimate night environment x addon,simulation,simulation,singleplayer,simulation simulation singleplayer
434,589480,the falconers moonlight,adventure,casual,singleplayer,adventure casual singleplayer
435,679010,guardians of emberdeluxe dlc,action,action,singleplayer,action action singleplayer
436,434790,planet 1138,action,strategy,singleplayer,action strategy singleplayer
437,450070,run rabbit runsoundtrack,action,action,singleplayer,action action singleplayer
438,411920,dcs spitfire lf mk ix,simulation,simulation,singleplayer,simulation simulation singleplayer
439,470180,revolution 60 special edition,adventure,adventure,singleplayer,adventure adventure singleplayer
440,589950,rabid,none,gore,none,none gore none
441,221040,resident evil 6 biohazard 6,action,action,singleplayer,action action singleplayer
442,426520,the twilight saga eclipse,none,movie,captions available,none movie captions available
443,273770,game tycoon 15,simulation,simulation,singleplayer,simulation simulation singleplayer
444,361542,epic arenapirates of tortuga pack,free to play,strategy,singleplayer,free to play strategy singleplayer
445,536490,perfect fittotemland,casual,casual,singleplayer,casual casual singleplayer
446,517680,a dead worlds dream,adventure,adventure,singleplayer,adventure adventure singleplayer
447,58570,the next big thing,adventure,adventure,singleplayer,adventure adventure singleplayer
448,577810,the jackbox party pack 3soundtrack,casual,strategy,singleplayer,casual strategy singleplayer
449,206153,rocksmithlamb of godredneck,casual,simulation,singleplayer,casual simulation singleplayer
450,272270,torment tides of numenera,adventure,rpg,singleplayer,adventure rpg singleplayer
451,433020,echoes of aetheria soundtrack,indie,indie,singleplayer,indie indie singleplayer
452,271443,rocksmith 2014 bostonforeplaylong time,casual,casual,singleplayer,casual casual singleplayer
453,612500,fantasy grounds0ones colorprints 5 sewers below map pack,indie,strategy,multiplayer,indie strategy multiplayer
454,378100,nyctophobia,adventure,indie,singleplayer,adventure indie singleplayer
455,436648,rocksmith 2014 incubusmegalomaniac,casual,casual,singleplayer,casual casual singleplayer
456,464521,cutie marine bluecutie marine yellow,action,action,singleplayer,action action singleplayer
457,70210,governor of poker 2premium edition,adventure,casual,singleplayer,adventure casual singleplayer
458,215860,magic 2014 sword of the samurai foil conversion,strategy,strategy,singleplayer,strategy strategy singleplayer
459,352120,fair strike,action,action,singleplayer,action action singleplayer
460,477140,sparkdimension,adventure,early access,singleplayer,adventure early access singleplayer
461,550270,sailor moon season 1,none,anime,captions available,none anime captions available
462,415800,x rebirth home of light,action,simulation,singleplayer,action simulation singleplayer
463,647310,the imitation game,none,movie,captions available,none movie captions available
464,213899,magic 2014 avacyns glory foil conversion,strategy,strategy,singleplayer,strategy strategy singleplayer
465,348460,bierzerkers,action,action,singleplayer,action action singleplayer
466,533580,entangle,casual,puzzle,singleplayer,casual puzzle singleplayer
467,356124,hisf4u berta hildebrand pack,action,strategy,singleplayer,action strategy singleplayer
468,350272,ticket to ridegermany,casual,strategy,singleplayer,casual strategy singleplayer
